Date,Day,Week locator, Up to 1 hr , 1 to 2 hrs , 2 to 3 hrs , 3 to 4 hrs , 4 to 5 hrs , 5 to 6 hrs , 6 to <24 hours , 24 hours + , Subscribers ,Total Exc Sub,Comments
23/11/2015,Mon,35_2015/16, 194 , 305 , 176 , 99 , 34 , 8 , 7 , 1 , 57 ,767,0
24/11/2015,Tue,35_2015/16, 244 , 394 , 240 , 114 , 37 , 13 , 10 , -   , 73 ,979,0
25/11/2015,Wed,35_2015/16, 294 , 446 , 337 , 146 , 62 , 24 , 14 , -   , 69 ,1254,0
26/11/2015,Thu,35_2015/16, 229 , 390 , 258 , 139 , 54 , 21 , 21 , -   , 68 ,1044,0
27/11/2015,Fri,35_2015/16, 279 , 449 , 356 , 204 , 62 , 33 , 23 , 1 , 56 ,1351,0
28/11/2015,Sat,35_2015/16, 287 , 627 , 533 , 369 , 166 , 47 , 40 , -   , 30 ,2039,0
29/11/2015,Sun,35_2015/16, 241 , 535 , 423 , 248 , 115 , 29 , 30 , -   , 23 ,1598,0
30/11/2015,Mon,36_2015/16, 256 , 429 , 264 , 141 , 56 , 15 , 20 , -   , 70 ,1111,0
01/12/2015,Tue,36_2015/16, 210 , 314 , 210 , 99 , 34 , 18 , 9 , -   , 70 ,824,0
02/12/2015,Wed,36_2015/16, 170 , 305 , 266 , 162 , 70 , 16 , 31 , -   , 33 ,987,0
03/12/2015,Thu,36_2015/16, 299 , 330 , 225 , 129 , 52 , 18 , 13 , -   , 64 ,1002,0
04/12/2015,Fri,36_2015/16, 310 , 444 , 347 , 195 , 66 , 29 , 18 , 1 , 52 ,1358,0
05/12/2015,Sat,36_2015/16, 317 , 676 , 563 , 364 , 147 , 48 , 37 , -   , 38 ,2114,0
06/12/2015,Sun,36_2015/16, 229 , 499 , 425 , 235 , 115 , 34 , 14 , -   , 27 ,1524,0
07/12/2015,Mon,37_2015/16, 266 , 399 , 279 , 138 , 61 , 25 , 25 , -   , 59 ,1134,0
08/12/2015,Tue,37_2015/16, 266 , 388 , 252 , 112 , 66 , 14 , 18 , -   , 52 ,1064,0
09/12/2015,Wed,37_2015/16, 343 , 596 , 405 , 182 , 71 , 22 , 28 , -   , 76 ,1571,0
10/12/2015,Thu,37_2015/16, 269 , 397 , 313 , 145 , 54 , 22 , 20 , -   , 58 ,1162,0
11/12/2015,Fri,37_2015/16, 279 , 435 , 318 , 174 , 60 , 32 , 16 , -   , 58 ,1256,0
12/12/2015,Sat,37_2015/16, 334 , 685 , 587 , 296 , 121 , 31 , 51 , -   , 23 ,2082,0
13/12/2015,Sun,37_2015/16, 234 , 600 , 492 , 253 , 117 , 34 , 18 , -   , 17 ,1731,0
14/12/2015,Mon,38_2015/16, 283 , 419 , 292 , 150 , 49 , 20 , 20 , -   , 69 ,1164,0
15/12/2015,Tue,38_2015/16, 277 , 459 , 297 , 133 , 48 , 19 , 13 , -   , 71 ,1175,0
16/12/2015,Wed,38_2015/16, 468 , 706 , 455 , 147 , 56 , 20 , 15 , -   , 71 ,1796,0
17/12/2015,Thu,38_2015/16, 328 , 503 , 312 , 247 , 85 , 30 , 10 , -   , 79 ,1436,0
18/12/2015,Fri,38_2015/16, 352 , 534 , 362 , 248 , 84 , 28 , 8 , -   , 55 ,1561,0
19/12/2015,Sat,38_2015/16, 302 , 653 , 510 , 328 , 142 , 62 , 32 , -   , 36 ,1993,0
20/12/2015,Sun,38_2015/16, 271 , 541 , 508 , 343 , 136 , 46 , 21 , -   , 29 ,1837,0
21/12/2015,Mon,39_2015/16, 440 , 734 , 514 , 321 , 120 , 43 , 23 , -   , 61 ,2134,0
22/12/2015,Tue,39_2015/16, 424 , 652 , 448 , 295 , 96 , 32 , 27 , -   , 53 ,1921,0
23/12/2015,Wed,39_2015/16, 463 , 707 , 448 , 269 , 94 , 29 , 16 , -   , 52 ,1974,0
24/12/2015,Thu,39_2015/16, 478 , 542 , 328 , 195 , 56 , 16 , 6 , 1 , 43 ,1579,0
25/12/2015,Fri,39_2015/16, 2 , 2 , 4 , 1 , -   , -   , -   , -   , -   ,9,0
26/12/2015,Sat,39_2015/16, 231 , 551 , 485 , 360 , 130 , 45 , 29 , -   , 22 ,1809,0
27/12/2015,Sun,39_2015/16, 210 , 507 , 453 , 342 , 125 , 39 , 22 , -   , 14 ,1684,0
28/12/2015,Mon,40_2015/16, 219 , 479 , 479 , 336 , 143 , 52 , 23 , -   , 27 ,1704,0
29/12/2015,Tue,40_2015/16, 300 , 524 , 550 , 338 , 140 , 40 , 18 , -   , 38 ,1872,0
30/12/2015,Wed,40_2015/16, 384 , 613 , 516 , 353 , 148 , 38 , 17 , -   , 37 ,2032,0
31/12/2015,Thu,40_2015/16, 297 , 470 , 372 , 226 , 70 , 17 , 10 , -   , 37 ,1425,0
01/01/2016,Fri,40_2015/16, 142 , 218 , 232 , 108 , 51 , 6 , 8 , -   , 8 ,757,0
02/01/2016,Sat,40_2015/16, 303 , 581 , 556 , 341 , 134 , 31 , 18 , -   , 25 ,1939,0
03/01/2016,Sun,40_2015/16, 266 , 443 , 360 , 212 , 63 , 6 , -   , -   , 15 ,1335,0
04/01/2016,Mon,41_2015/16, 242 , 302 , 212 , 123 , 50 , 10 , 11 , -   , 71 ,879,0
05/01/2016,Tue,41_2015/16, 217 , 277 , 200 , 109 , 28 , 4 , 12 , -   , 70 ,777,0
06/01/2016,Wed,41_2015/16, 268 , 298 , 195 , 96 , 38 , 9 , 9 , -   , 73 ,840,0
07/01/2016,Thu,41_2015/16, 231 , 254 , 173 , 102 , 21 , 14 , 8 , -   , 60 ,743,0
08/01/2016,Fri,41_2015/16, 247 , 268 , 209 , 92 , 42 , 6 , 22 , -   , 59 ,827,0
09/01/2016,Sat,41_2015/16, 366 , 639 , 488 , 324 , 122 , 44 , 16 , -   , 21 ,1978,0
10/01/2016,Sun,41_2015/16, 242 , 392 , 351 , 210 , 89 , 27 , 13 , -   , 16 ,1308,0
11/01/2016,Mon,42_2015/16, 175 , 183 , 117 , 89 , 40 , 8 , 7 , -   , 61 ,558,0
12/01/2016,Tue,42_2015/16, 178 , 223 , 152 , 83 , 33 , 9 , 13 , 1 , 73 ,619,0
13/01/2016,Wed,42_2015/16, 230 , 265 , 176 , 104 , 51 , 8 , 10 , -   , 69 ,775,0
14/01/2016,Thu,42_2015/16, 187 , 196 , 135 , 84 , 30 , 12 , 9 , -   , 59 ,594,0
15/01/2016,Fri,42_2015/16, 229 , 257 , 178 , 113 , 59 , 14 , 9 , -   , 63 ,796,0
16/01/2016,Sat,42_2015/16, 344 , 546 , 434 , 289 , 108 , 30 , 15 , -   , 26 ,1740,0
17/01/2016,Sun,42_2015/16, 262 , 350 , 284 , 221 , 79 , 22 , 15 , -   , 15 ,1218,0
18/01/2016,Mon,43_2015/16, 171 , 231 , 124 , 84 , 29 , 10 , 14 , -   , 67 ,596,0
19/01/2016,Tue,43_2015/16, 213 , 223 , 141 , 101 , 31 , 11 , 14 , -   , 75 ,659,0
20/01/2016,Wed,43_2015/16, 221 , 235 , 184 , 98 , 33 , 17 , 18 , -   , 68 ,738,0
21/01/2016,Thu,43_2015/16, 201 , 206 , 142 , 121 , 24 , 16 , 11 , -   , 60 ,661,0
22/01/2016,Fri,43_2015/16, 243 , 303 , 191 , 110 , 55 , 16 , 12 , -   , 54 ,876,0
23/01/2016,Sat,43_2015/16, 329 , 547 , 437 , 287 , 112 , 37 , 9 , -   , 21 ,1737,0
24/01/2016,Sun,43_2015/16, 261 , 356 , 308 , 177 , 69 , 31 , 11 , -   , 15 ,1198,0
25/01/2016,Mon,44_2015/16, 141 , 206 , 126 , 66 , 18 , 8 , 7 , -   , 49 ,523,0
26/01/2016,Tue,44_2015/16, 185 , 190 , 135 , 107 , 37 , 6 , 12 , -   , 57 ,615,0
27/01/2016,Wed,44_2015/16, 245 , 255 , 162 , 106 , 37 , 15 , 8 , -   , 62 ,766,0
28/01/2016,Thu,44_2015/16, 188 , 203 , 130 , 88 , 24 , 8 , 11 , -   , 57 ,595,0
29/01/2016,Fri,44_2015/16, 239 , 275 , 197 , 108 , 39 , 17 , 12 , -   , 56 ,831,0
30/01/2016,Sat,44_2015/16, 393 , 634 , 519 , 308 , 106 , 52 , 31 , -   , 21 ,2022,0
31/01/2016,Sun,44_2015/16, 252 , 512 , 441 , 211 , 94 , 28 , 11 , 2 , 13 ,1538,0
01/02/2016,Mon,45_2015/16, 179 , 227 , 126 , 67 , 26 , 6 , 9 , -   , 59 ,581,0
02/02/2016,Tue,45_2015/16, 184 , 251 , 152 , 81 , 21 , 8 , 10 , -   , 76 ,631,0
03/02/2016,Wed,45_2015/16, 249 , 293 , 210 , 110 , 48 , 21 , 17 , -   , 74 ,874,0
04/02/2016,Thu,45_2015/16, 194 , 249 , 185 , 89 , 31 , 15 , 17 , -   , 66 ,714,0
05/02/2016,Fri,45_2015/16, 225 , 310 , 204 , 113 , 38 , 7 , 15 , -   , 61 ,851,0
06/02/2016,Sat,45_2015/16, 339 , 678 , 547 , 278 , 98 , 32 , 26 , -   , 17 ,1981,0
07/02/2016,Sun,45_2015/16, 233 , 414 , 357 , 174 , 70 , 31 , 9 , -   , 15 ,1273,0
08/02/2016,Mon,46_2015/16, 190 , 238 , 159 , 77 , 23 , 13 , 18 , -   , 56 ,662,0
09/02/2016,Tue,46_2015/16, 185 , 250 , 150 , 85 , 23 , 14 , 16 , -   , 58 ,665,0
10/02/2016,Wed,46_2015/16, 264 , 306 , 220 , 127 , 62 , 20 , 10 , -   , 71 ,938,0
11/02/2016,Thu,46_2015/16, 207 , 239 , 216 , 86 , 27 , 7 , 15 , -   , 62 ,735,0
12/02/2016,Fri,46_2015/16, 249 , 270 , 242 , 83 , 31 , 8 , 9 , -   , 54 ,838,0
13/02/2016,Sat,46_2015/16, 367 , 567 , 527 , 247 , 79 , 26 , 20 , -   , 32 ,1801,0
14/02/2016,Sun,46_2015/16, 303 , 426 , 432 , 232 , 76 , 24 , 15 , -   , 16 ,1492,0
15/02/2016,Mon,47_2015/16, 225 , 244 , 248 , 158 , 72 , 19 , 16 , -   , 63 ,919,0
16/02/2016,Tue,47_2015/16, 227 , 287 , 249 , 145 , 45 , 13 , 11 , -   , 58 ,919,0
17/02/2016,Wed,47_2015/16, 271 , 340 , 339 , 177 , 73 , 21 , 19 , -   , 61 ,1179,0
18/02/2016,Thu,47_2015/16, 235 , 259 , 275 , 146 , 55 , 16 , 20 , 1 , 56 ,951,0
19/02/2016,Fri,47_2015/16, 237 , 320 , 296 , 174 , 52 , 26 , 10 , -   , 51 ,1064,0
20/02/2016,Sat,47_2015/16, 345 , 515 , 454 , 214 , 98 , 30 , 23 , -   , 19 ,1660,0
21/02/2016,Sun,47_2015/16, 239 , 318 , 352 , 140 , 53 , 19 , 6 , 1 , 14 ,1114,0
22/02/2016,Mon,48_2015/16, 148 , 193 , 157 , 56 , 22 , 5 , 13 , -   , 52 ,542,0
23/02/2016,Tue,48_2015/16, 164 , 194 , 185 , 81 , 26 , 6 , 14 , -   , 60 ,610,0
24/02/2016,Wed,48_2015/16, 263 , 358 , 245 , 110 , 39 , 19 , 24 , -   , 68 ,990,0
25/02/2016,Thu,48_2015/16, 207 , 259 , 197 , 89 , 26 , 10 , 15 , -   , 60 ,743,0
26/02/2016,Fri,48_2015/16, 272 , 291 , 225 , 103 , 32 , 14 , 10 , -   , 65 ,882,0
27/02/2016,Sat,48_2015/16, 362 , 626 , 557 , 304 , 119 , 44 , 30 , -   , 29 ,2013,0
28/02/2016,Sun,48_2015/16, 261 , 471 , 418 , 280 , 130 , 48 , 32 , -   , 11 ,1629,0
29/02/2016,Mon,49_2015/16, 221 , 270 , 172 , 62 , 25 , 8 , 8 , -   , 69 ,697,0
01/03/2016,Tue,49_2015/16, 188 , 261 , 210 , 101 , 27 , 10 , 19 , -   , 57 ,759,0
02/03/2016,Wed,49_2015/16, 287 , 339 , 225 , 105 , 33 , 11 , 11 , -   , 70 ,941,0
03/03/2016,Thu,49_2015/16, 203 , 240 , 198 , 80 , 35 , 14 , 12 , -   , 58 ,724,0
04/03/2016,Fri,49_2015/16, 278 , 320 , 271 , 83 , 29 , 8 , 12 , -   , 60 ,941,0
05/03/2016,Sat,49_2015/16, 443 , 708 , 607 , 309 , 99 , 38 , 17 , -   , 22 ,2199,0
06/03/2016,Sun,49_2015/16, 212 , 336 , 372 , 137 , 63 , 24 , 8 , -   , 14 ,1138,0
07/03/2016,Mon,50_2015/16, 178 , 211 , 133 , 57 , 24 , 9 , 11 , -   , 59 ,564,0
08/03/2016,Tue,50_2015/16, 177 , 195 , 160 , 87 , 22 , 9 , 14 , -   , 63 ,601,0
09/03/2016,Wed,50_2015/16, 252 , 344 , 208 , 103 , 47 , 17 , 12 , -   , 77 ,906,0
10/03/2016,Thu,50_2015/16, 165 , 208 , 185 , 65 , 20 , 7 , 10 , -   , 58 ,602,0
11/03/2016,Fri,50_2015/16, 213 , 266 , 210 , 80 , 37 , 10 , 14 , -   , 57 ,773,0
12/03/2016,Sat,50_2015/16, 287 , 478 , 500 , 226 , 89 , 38 , 20 , -   , 27 ,1611,0
13/03/2016,Sun,50_2015/16, 191 , 370 , 389 , 155 , 68 , 21 , 11 , -   , 14 ,1191,0
14/03/2016,Mon,51_2015/16, 200 , 229 , 163 , 72 , 22 , 9 , 12 , -   , 57 ,650,0
15/03/2016,Tue,51_2015/16, 200 , 222 , 173 , 63 , 30 , 11 , 22 , -   , 61 ,660,0
16/03/2016,Wed,51_2015/16, 244 , 368 , 226 , 100 , 43 , 19 , 26 , -   , 64 ,962,0
17/03/2016,Thu,51_2015/16, 206 , 213 , 173 , 84 , 15 , 10 , 24 , 1 , 62 ,664,0
18/03/2016,Fri,51_2015/16, 242 , 297 , 233 , 91 , 23 , 14 , 18 , -   , 56 ,862,0
19/03/2016,Sat,51_2015/16, 330 , 571 , 557 , 229 , 84 , 33 , 12 , -   , 23 ,1793,0
20/03/2016,Sun,51_2015/16, 204 , 377 , 343 , 151 , 55 , 17 , 8 , -   , 24 ,1131,0
21/03/2016,Mon,52_2015/16, 200 , 195 , 142 , 66 , 28 , 13 , 18 , 1 , 63 ,600,0
22/03/2016,Tue,52_2015/16, 147 , 217 , 177 , 73 , 14 , 5 , 11 , -   , 57 ,587,0
23/03/2016,Wed,52_2015/16, 221 , 296 , 202 , 90 , 32 , 7 , 14 , -   , 64 ,798,0
24/03/2016,Thu,52_2015/16, 248 , 319 , 228 , 78 , 25 , 18 , 5 , -   , 59 ,862,0
25/03/2016,Fri,52_2015/16, 238 , 387 , 406 , 320 , 142 , 42 , 26 , -   , 26 ,1535,0
26/03/2016,Sat,52_2015/16, 334 , 598 , 522 , 335 , 142 , 36 , 23 , -   , 12 ,1978,0
27/03/2016,Sun,52_2015/16, 136 , 60 , 132 , 146 , 41 , 9 , 6 , -   , 3 ,527,0
28/03/2016,Mon,53_2015/16, 175 , 272 , 264 , 220 , 84 , 17 , 8 , -   , 18 ,1022,0
29/03/2016,Tue,53_2015/16, 175 , 235 , 223 , 131 , 43 , 14 , 10 , -   , 54 ,777,0
30/03/2016,Wed,53_2015/16, 258 , 337 , 277 , 183 , 61 , 19 , 25 , -   , 73 ,1087,0
31/03/2016,Thu,53_2015/16, 230 , 246 , 206 , 144 , 52 , 19 , 13 , -   , 51 ,859,0
01/04/2016,Fri,53_2015/16, 214 , 305 , 246 , 145 , 54 , 27 , 12 , -   , 48 ,955,0
02/04/2016,Sat,53_2015/16, 258 , 434 , 428 , 95 , 36 , 23 , -   , -   , 17 ,1257,0
03/04/2016,Sun,53_2015/16, 207 , 342 , 327 , 209 , 94 , 30 , 19 , -   , 15 ,1213,0
04/04/2016,Mon,1_2016/17, 190 , 302 , 236 , 126 , 35 , 12 , 20 , -   , 53 ,868,0
05/04/2016,Tue,1_2016/17, 203 , 260 , 248 , 139 , 35 , 39 , 19 , -   , 51 ,892,0
06/04/2016,Wed,1_2016/17, 288 , 379 , 291 , 178 , 67 , 17 , 10 , -   , 57 ,1173,0
07/04/2016,Thu,1_2016/17, 233 , 272 , 293 , 163 , 53 , 19 , 18 , -   , 53 ,998,0
08/04/2016,Fri,1_2016/17, 248 , 289 , 266 , 169 , 61 , 31 , 15 , -   , 44 ,1035,0
09/04/2016,Sat,1_2016/17, 316 , 533 , 541 , 280 , 142 , 41 , 20 , -   , 19 ,1854,0
10/04/2016,Sun,1_2016/17, 237 , 309 , 325 , 146 , 62 , 22 , 10 , -   , 10 ,1101,0
11/04/2016,Mon,2_2016/17, 206 , 290 , 155 , 94 , 39 , 15 , 17 , -   , 53 ,763,0
12/04/2016,Tue,2_2016/17, 196 , 296 , 199 , 88 , 26 , 16 , 20 , -   , 39 ,802,0
13/04/2016,Wed,2_2016/17, 236 , 296 , 226 , 90 , 34 , 8 , 18 , -   , 58 ,850,0
14/04/2016,Thu,2_2016/17, 218 , 265 , 179 , 80 , 22 , 9 , 22 , -   , 62 ,733,0
15/04/2016,Fri,2_2016/17, 238 , 307 , 292 , 124 , 31 , 18 , 18 , -   , 61 ,967,0
16/04/2016,Sat,2_2016/17, 407 , 707 , 615 , 269 , 122 , 50 , 20 , -   , 20 ,2170,0
17/04/2016,Sun,2_2016/17, 235 , 395 , 412 , 199 , 88 , 32 , 6 , -   , 10 ,1357,0
18/04/2016,Mon,3_2016/17, 199 , 224 , 164 , 71 , 22 , 11 , 14 , 1 , 65 ,641,0
19/04/2016,Tue,3_2016/17, 181 , 208 , 182 , 70 , 26 , 12 , 18 , -   , 59 ,638,0
20/04/2016,Wed,3_2016/17, 233 , 266 , 187 , 82 , 30 , 13 , 16 , -   , 55 ,772,0
21/04/2016,Thu,3_2016/17, 204 , 260 , 200 , 91 , 27 , 6 , 12 , -   , 62 ,738,0
22/04/2016,Fri,3_2016/17, 240 , 297 , 225 , 94 , 37 , 14 , 12 , -   , 54 ,865,0
23/04/2016,Sat,3_2016/17, 360 , 627 , 605 , 274 , 121 , 32 , 21 , -   , 19 ,2021,0
24/04/2016,Sun,3_2016/17, 252 , 396 , 366 , 141 , 66 , 21 , 15 , -   , 18 ,1239,0
25/04/2016,Mon,4_2016/17, 243 , 295 , 198 , 74 , 30 , 17 , 16 , -   , 58 ,815,0
26/04/2016,Tue,4_2016/17, 244 , 251 , 184 , 90 , 18 , 8 , 9 , -   , 61 ,743,0
27/04/2016,Wed,4_2016/17, 291 , 383 , 256 , 101 , 27 , 8 , 13 , 1 , 73 ,1007,0
28/04/2016,Thu,4_2016/17, 215 , 267 , 166 , 83 , 27 , 15 , 13 , -   , 64 ,722,0
29/04/2016,Fri,4_2016/17, 264 , 373 , 251 , 195 , 59 , 18 , 18 , -   , 57 ,1121,0
30/04/2016,Sat,4_2016/17, 376 , 619 , 564 , 366 , 143 , 54 , 29 , -   , 21 ,2130,0
01/05/2016,Sun,4_2016/17, 263 , 414 , 390 , 300 , 112 , 41 , 29 , 2 , 16 ,1535,0
02/05/2016,Mon,5_2016/17, 312 , 510 , 456 , 306 , 106 , 36 , 15 , 2 , 10 ,1733,0
03/05/2016,Tue,5_2016/17, 197 , 208 , 176 , 102 , 24 , 7 , 14 , -   , 60 ,668,0
04/05/2016,Wed,5_2016/17, 270 , 345 , 217 , 104 , 43 , 15 , 14 , 1 , 54 ,955,0
05/05/2016,Thu,5_2016/17, 210 , 289 , 169 , 91 , 22 , 14 , 21 , -   , 61 ,755,0
06/05/2016,Fri,5_2016/17, 216 , 304 , 192 , 126 , 47 , 16 , 15 , -   , 54 ,862,0
07/05/2016,Sat,5_2016/17, 317 , 557 , 445 , 258 , 115 , 50 , 28 , -   , 19 ,1751,0
08/05/2016,Sun,5_2016/17, 190 , 308 , 264 , 171 , 101 , 43 , 45 , -   , 12 ,1110,0
09/05/2016,Mon,6_2016/17, 187 , 294 , 163 , 69 , 25 , 15 , 18 , -   , 58 ,713,0
10/05/2016,Tue,6_2016/17, 229 , 312 , 208 , 87 , 20 , 13 , 15 , -   , 66 ,818,0
11/05/2016,Wed,6_2016/17, 277 , 366 , 223 , 107 , 30 , 11 , 14 , -   , 61 ,967,0
12/05/2016,Thu,6_2016/17, 198 , 277 , 167 , 64 , 26 , 12 , 14 , -   , 79 ,679,0
13/05/2016,Fri,6_2016/17, 257 , 310 , 229 , 107 , 30 , 13 , 9 , -   , 56 ,899,0
14/05/2016,Sat,6_2016/17, 333 , 621 , 574 , 272 , 110 , 25 , 13 , -   , 14 ,1934,0
15/05/2016,Sun,6_2016/17, 212 , 393 , 366 , 180 , 82 , 14 , 17 , -   , 8 ,1256,0
16/05/2016,Mon,7_2016/17, 185 , 212 , 127 , 56 , 22 , 9 , 12 , -   , 59 ,564,0
17/05/2016,Tue,7_2016/17, 227 , 292 , 199 , 76 , 23 , 17 , 7 , -   , 61 ,780,0
18/05/2016,Wed,7_2016/17, 280 , 358 , 185 , 116 , 25 , 6 , 14 , -   , 61 ,923,0
19/05/2016,Thu,7_2016/17, 177 , 250 , 145 , 79 , 25 , 11 , 6 , -   , 62 ,631,0
20/05/2016,Fri,7_2016/17, 215 , 262 , 206 , 105 , 34 , 9 , 9 , -   , 59 ,781,0
21/05/2016,Sat,7_2016/17, 337 , 590 , 490 , 286 , 127 , 47 , 24 , -   , 15 ,1886,0
22/05/2016,Sun,7_2016/17, 192 , 379 , 342 , 189 , 84 , 23 , 15 , -   , 11 ,1213,0
23/05/2016,Mon,8_2016/17, 165 , 233 , 151 , 71 , 23 , 6 , 7 , -   , 54 ,602,0
24/05/2016,Tue,8_2016/17, 203 , 261 , 180 , 68 , 24 , 9 , 10 , -   , 55 ,700,0
25/05/2016,Wed,8_2016/17, 275 , 389 , 224 , 92 , 28 , 4 , 6 , -   , 21 ,997,0
26/05/2016,Thu,8_2016/17, 225 , 299 , 178 , 68 , 26 , 9 , 17 , -   , 61 ,761,0
27/05/2016,Fri,8_2016/17, 253 , 333 , 266 , 122 , 44 , 14 , 9 , -   , 35 ,1006,0
28/05/2016,Sat,8_2016/17, 295 , 577 , 496 , 273 , 108 , 43 , 41 , -   , 15 ,1818,0
29/05/2016,Sun,8_2016/17, 231 , 423 , 399 , 223 , 112 , 42 , 25 , -   , 12 ,1443,0
30/05/2016,Mon,9_2016/17, 273 , 510 , 555 , 257 , 98 , 33 , 10 , -   , 8 ,1728,0
31/05/2016,Tue,9_2016/17, 341 , 476 , 382 , 174 , 52 , 9 , 18 , -   , 60 ,1392,0
01/06/2016,Wed,9_2016/17, 307 , 462 , 353 , 138 , 54 , 17 , 17 , -   , 57 ,1291,0
02/06/2016,Thu,9_2016/17, 230 , 339 , 308 , 155 , 61 , 23 , 15 , -   , 45 ,1086,0
03/06/2016,Fri,9_2016/17, 330 , 410 , 355 , 151 , 49 , 9 , 17 , -   , 45 ,1276,0
04/06/2016,Sat,9_2016/17, 352 , 594 , 557 , 268 , 132 , 60 , 46 , -   , 21 ,1988,0
05/06/2016,Sun,9_2016/17, 187 , 279 , 316 , 114 , 60 , 15 , 16 , -   , 11 ,976,0
06/06/2016,Mon,10_2016/17, 220 , 211 , 129 , 65 , 25 , 9 , 8 , -   , 9 ,658,0
07/06/2016,Tue,10_2016/17, 189 , 210 , 191 , 80 , 27 , 10 , 16 , -   , 54 ,669,0
08/06/2016,Wed,10_2016/17, 409 , 546 , 295 , 125 , 29 , 13 , 12 , -   , 51 ,1378,0
09/06/2016,Thu,10_2016/17, 288 , 355 , 219 , 86 , 39 , 12 , 26 , -   , 50 ,975,0
10/06/2016,Fri,10_2016/17, 242 , 321 , 268 , 107 , 35 , 17 , 12 , -   , 49 ,953,0
11/06/2016,Sat,10_2016/17, 301 , 551 , 541 , 288 , 142 , 61 , 35 , -   , 17 ,1902,0
12/06/2016,Sun,10_2016/17, 264 , 464 , 409 , 202 , 76 , 29 , 17 , 2 , 8 ,1455,0
13/06/2016,Mon,11_2016/17, 225 , 259 , 170 , 87 , 22 , 10 , 9 , -   , 47 ,735,0
14/06/2016,Tue,11_2016/17, 235 , 290 , 226 , 85 , 28 , 13 , 18 , -   , 50 ,845,0
15/06/2016,Wed,11_2016/17, 276 , 397 , 265 , 103 , 32 , 11 , 14 , -   , 57 ,1041,0
16/06/2016,Thu,11_2016/17, 205 , 340 , 216 , 98 , 26 , 6 , 6 , -   , 63 ,834,0
17/06/2016,Fri,11_2016/17, 264 , 358 , 294 , 105 , 40 , 23 , 12 , -   , 48 ,1048,0
18/06/2016,Sat,11_2016/17, 395 , 649 , 625 , 296 , 93 , 39 , 27 , -   , 20 ,2104,0
19/06/2016,Sun,11_2016/17, 220 , 360 , 363 , 197 , 108 , 22 , 26 , 1 , 9 ,1288,0
20/06/2016,Mon,12_2016/17, 239 , 331 , 194 , 79 , 21 , 10 , 11 , 1 , 46 ,840,0
21/06/2016,Tue,12_2016/17, 166 , 223 , 181 , 77 , 33 , 17 , 6 , -   , 46 ,657,0
22/06/2016,Wed,12_2016/17, 284 , 369 , 201 , 102 , 30 , 17 , 14 , -   , 61 ,956,0
23/06/2016,Thu,12_2016/17, 218 , 286 , 228 , 112 , 52 , 22 , 54 , 2 , 66 ,908,0
24/06/2016,Fri,12_2016/17, 244 , 276 , 252 , 115 , 40 , 9 , 12 , 1 , 56 ,893,0
25/06/2016,Sat,12_2016/17, 364 , 586 , 559 , 319 , 112 , 47 , 27 , 1 , 14 ,2001,0
26/06/2016,Sun,12_2016/17, 233 , 495 , 490 , 279 , 81 , 30 , 28 , 2 , 15 ,1623,0
27/06/2016,Mon,13_2016/17, 208 , 291 , 181 , 65 , 27 , 9 , 12 , -   , 56 ,737,0
28/06/2016,Tue,13_2016/17, 222 , 288 , 228 , 114 , 28 , 10 , 8 , -   , 53 ,845,0
29/06/2016,Wed,13_2016/17, 339 , 430 , 283 , 130 , 45 , 13 , 9 , -   , 56 ,1193,0
30/06/2016,Thu,13_2016/17, 246 , 328 , 250 , 97 , 41 , 16 , 32 , 1 , 37 ,974,0
01/07/2016,Fri,13_2016/17, 258 , 354 , 274 , 111 , 38 , 11 , 21 , -   , 48 ,1019,0
02/07/2016,Sat,13_2016/17, 361 , 696 , 623 , 329 , 136 , 33 , 24 , -   , 13 ,2189,0
03/07/2016,Sun,13_2016/17, 230 , 480 , 460 , 249 , 103 , 43 , 19 , -   , 16 ,1568,0
04/07/2016,Mon,14_2016/17, 217 , 256 , 197 , 73 , 29 , 8 , 9 , -   , 46 ,743,0
05/07/2016,Tue,14_2016/17, 212 , 306 , 261 , 117 , 41 , 19 , 12 , -   , 55 ,913,0
06/07/2016,Wed,14_2016/17, 274 , 347 , 278 , 113 , 55 , 15 , 14 , -   , 63 ,1033,0
07/07/2016,Thu,14_2016/17, 195 , 279 , 213 , 90 , 22 , 8 , 9 , -   , 57 ,759,0
08/07/2016,Fri,14_2016/17, 244 , 343 , 282 , 134 , 59 , 17 , 8 , -   , 48 ,1039,0
09/07/2016,Sat,14_2016/17, 300 , 557 , 598 , 298 , 121 , 44 , 31 , -   , 16 ,1933,0
10/07/2016,Sun,14_2016/17, 234 , 396 , 416 , 190 , 91 , 30 , 21 , 1 , 16 ,1363,0
11/07/2016,Mon,15_2016/17, 195 , 249 , 209 , 80 , 31 , 13 , 14 , -   , 49 ,742,0
12/07/2016,Tue,15_2016/17, 241 , 301 , 285 , 106 , 39 , 12 , 9 , -   , 61 ,932,0
13/07/2016,Wed,15_2016/17, 296 , 444 , 327 , 120 , 32 , 6 , 14 , -   , 54 ,1185,0
14/07/2016,Thu,15_2016/17, 202 , 284 , 230 , 90 , 40 , 6 , 14 , -   , 56 ,810,0
15/07/2016,Fri,15_2016/17, 234 , 339 , 243 , 104 , 37 , 10 , 9 , -   , 52 ,924,0
16/07/2016,Sat,15_2016/17, 317 , 601 , 499 , 279 , 106 , 31 , 28 , -   , 14 ,1847,0
